stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
46253,5404727A,"NANCY STAN Stade Matter",,48.6895719,6.202515,,,0,6438,,
46255,5404726A,"NANCY STAN Stade Matter",,48.6896649,6.202332,,,0,6438,,
6458,6458,"Pagny-sur-Moselle",,48.9852588,6.0250129,,,1,,,
46236,5404793A,"PAGNY-SUR-MOSELLE Gare",,48.9854512,6.0249761,,,0,6458,,
6488,6488,"Manège - Poney Club",,48.9013601,6.1589767,,,1,,,
45645,5401785A,"PORT-SUR-SEILLE Manège",,48.9013602,6.1591261,,,0,6488,,
45646,5401786A,"PORT-SUR-SEILLE Manège",,48.9013392,6.1589071,,,0,6488,,
6579,6579,"Fraternité",,48.6943761,6.2149151,,,1,,,
46177,5404677A,"TOMBLAINE Fraternité",,48.6948029,6.216017,,,0,6579,,
46256,8807186A,"Fraternité",,48.6939383,6.2138441,,,0,6579,,
6638,6638,"Haute-Malgrange",,48.6610984,6.1876433,,,1,,,
45750,5401912A,"VANDOEUVRE-LES-NANCY STAN Haute Malgrange",,48.6614599,6.1881401,,,0,6638,,
6657,6657,"Saint-François d'Assise",,48.6670514,6.1898955,,,1,,,
45751,5401914A,"VANDOEUVRE-LES-NANCY STAN St François d'Assises",,48.6667189,6.191084,,,0,6657,,
6717,6717,"XERMAMENIL Mairie-Ecole / TER",,48.5330799,6.461501,,,1,,,
45213,5401183A,"XERMAMENIL Mairie-Ecole / TER",,48.5330799,6.461501,,,0,6717,,
7077,7077,"PLACE DES FÊTES",,49.3564542,5.9988748,,,1,,,
4703365,5730513A,"Ecole Mixte Du Centre",,49.3563383,5.9992501,,,0,7077,,
7212,7212,"VIADUC",,49.3422801,6.0362245,,,1,,,
46119,5404291A,"KNUTANGE CITELINE",,49.3424243,6.0356041,,,0,7212,,
46240,5404291B,"CITELINE",,49.3425173,6.0358101,,,0,7212,,
7394,7394,"SAULCY",,49.1203634,6.164537,,,1,,,
46088,5404007A,"METZ Saulcy",,49.1212982,6.1681661,,,0,7394,,
7501,7501,"Place de Moncontour",,49.4418593,6.0210023,,,1,,,
46183,5404684A,"OTTANGE Place",,49.4419873,6.0214661,,,0,7501,,
46299,5404685A,"OTTANGE Place",,49.4416843,6.0207441,,,0,7501,,
7700,7700,"GALLIENI",,49.3614249,6.1679817,,,1,,,
46147,5404433A,"THIONVILLE Lycée Charlemagne",,49.3613743,6.1679601,,,0,7700,,
7745,7745,"BURE CROIX",,49.4150299,5.9939571,,,1,,,
46192,5404698A,"TRESSANGE Bure Croix",,49.4151383,5.9940761,,,0,7745,,
7746,7746,"BURE KOGAN",,49.4168415,5.9983077,,,1,,,
46190,5404696A,"TRESSANGE Bure Kogan",,49.4168893,5.9982771,,,0,7746,,
46191,5404697A,"TRESSANGE Bure Kogan",,49.4168383,5.9984711,,,0,7746,,
4703256,5731199A,"Bure Kogan",,49.4168883,5.9982801,,,0,7746,,
7747,7747,"LIONEL TERRAY",,49.401834,5.9798256,,,1,,,
46188,5404694A,"TRESSANGE Lionel Terray",,49.4017243,5.9796071,,,0,7747,,
46189,5404695A,"TRESSANGE Lionel Terray",,49.4019683,5.9800431,,,0,7747,,
7748,7748,"LUDELANGE CARREFOUR",,49.3983223,5.9735968,,,1,,,
46187,5404692A,"TRESSANGE Ludelange Carrefour",,49.3986833,5.9741231,,,0,7748,,
10064,10064,"MONT-SUR-MEURTHE Village",,48.5547324,6.4443265,,,1,,,
45089,5401023A,"MONT-SUR-MEURTHE Village",,48.5547009,6.44467,,,0,10064,,
45090,5401024A,"MONT-SUR-MEURTHE Village",,48.5547639,6.443983,,,0,10064,,
10074,10074,"Gare de Bainville",,48.5873101,6.0974461,,,1,,,
45243,5401232A,"BAINVILLE-SUR-MADON T'MM Gare / abribus",,48.5877919,6.0975681,,,0,10074,,
45244,5401233A,"BAINVILLE-SUR-MADON T'MM Gare",,48.5869659,6.0974921,,,0,10074,,
10079,10079,"REHAINVILLER Rue De Ravinel",,48.5623939,6.4699125,,,1,,,
45134,5401076A,"REHAINVILLER Rue De Ravinel",,48.5624749,6.469911,,,0,10079,,
45135,5401077A,"REHAINVILLER Rue De Ravinel",,48.5623129,6.469914,,,0,10079,,
10087,10087,"Filatures - Pompiers",,48.6331086,6.3055815,,,1,,,
45691,5401843A,"SAINT-NICOLAS-DE-PORT Pompiers",,48.6331239,6.305542,,,0,10087,,
10118,10118,"BLENOD-LES-TOUL Les Naux",,48.5995842,5.8436111,,,1,,,
45831,5402046A,"BLENOD-LES-TOUL Les Naux",,48.5998099,5.8437301,,,0,10118,,
45832,5402047A,"BLENOD-LES-TOUL Les Naux",,48.5994629,5.8435351,,,0,10118,,
10122,10122,"La Poste",,48.8849718,6.0532412,,,1,,,
45263,5401266A,"BLENOD-LES-PONT-A-MOUSSON URBAIN La Poste",,48.8844082,6.0532231,,,0,10122,,
45264,5401267A,"BLENOD-LES-PONT-A-MOUSSON URBAIN La Poste",,48.8854952,6.0533001,,,0,10122,,
10126,10126,"MARVILLE Grande Place",,49.4532213,5.4583281,,,1,,,
46100,5404078A,"MARVILLE Grande Place",,49.4532213,5.4583281,,,0,10126,,
10145,10145,"HERIMENIL Chateau d'Eau",,48.5662669,6.502892,,,1,,,
45015,5400924A,"HERIMENIL Chateau d'Eau",,48.5662999,6.502847,,,0,10145,,
45016,5400925A,"HERIMENIL Chateau d'Eau",,48.5662339,6.502937,,,0,10145,,
10153,10153,"C.H.U. Brabois",,48.6491505,6.1455542,,,1,,,
45744,5401906A,"VANDOEUVRE-LES-NANCY SUB Brabois",,48.6489799,6.1448971,,,0,10153,,
45745,5401907A,"VANDOEUVRE-LES-NANCY SUB Brabois",,48.6492679,6.1459331,,,0,10153,,
10156,10156,"Bellevue",,48.6595156,6.1647503,,,1,,,
45743,5401905A,"VANDOEUVRE-LES-NANCY SUB Bellevue",,48.6605969,6.1641031,,,0,10156,,
10160,10160,"VILLETTE arrêt TER",,49.4742138,5.5454676,,,1,,,
44778,5400631A,"VILLETTE arrêt TER",,49.4742423,5.5454001,,,0,10160,,
44779,5400632A,"VILLETTE arrêt TER",,49.4741853,5.5455351,,,0,10160,,
10163,10163,"VILLERS-LE-ROND Abribus",,49.4643143,5.4896111,,,1,,,
44771,5400621A,"VILLERS-LE-ROND Abribus",,49.4643143,5.4896111,,,0,10163,,
10166,10166,"BULLIGNY Centre",,48.5762756,5.8514141,,,1,,,
45837,5402063A,"BULLIGNY Centre",,48.5762209,5.8514701,,,0,10166,,
45838,5402064A,"BULLIGNY Centre",,48.5761599,5.8514121,,,0,10166,,
10209,10209,"SAIZERAIS SIT rue des Lilas",,48.7915359,6.0429011,,,1,,,
45701,5401853A,"SAIZERAIS SIT rue des Lilas",,48.7915509,6.0428541,,,0,10209,,
45702,5401854A,"SAIZERAIS SIT rue des Lilas",,48.7915209,6.0429481,,,0,10209,,
10228,10228,"Ruelle",,48.6320364,6.3057855,,,1,,,
45693,5401845A,"SAINT-NICOLAS-DE-PORT Ruelle",,48.6320109,6.305757,,,0,10228,,
10229,10229,"République",,48.6308452,6.3023411,,,1,,,
45692,5401844A,"SAINT-NICOLAS-DE-PORT SUB République",,48.6308459,6.302315,,,0,10229,,
10232,10232,"Bonnardel",,48.6319882,6.3020149,,,1,,,
45688,5401840A,"SAINT-NICOLAS-DE-PORT Bonnardel",,48.6319799,6.302006,,,0,10232,,
10240,10240,"Mairie",,48.5919056,6.1512991,,,1,,,
45562,5401660A,"MEREVILLE Mairie",,48.5919149,6.1513621,,,0,10240,,
45563,5401661A,"MEREVILLE Mairie",,48.5919009,6.1512391,,,0,10240,,
10242,10242,"Le Rayeul",,48.5879482,6.1484717,,,1,,,
45561,5401659A,"MEREVILLE Le Rayeul",,48.5877859,6.148535,,,0,10242,,
10244,10244,"La Reliquée",,48.5458412,6.0483804,,,1,,,
45723,5401880A,"THELOD La Reliquée",,48.5458509,6.0484081,,,0,10244,,
45724,5401881A,"THELOD La Reliquée",,48.5458089,6.0483241,,,0,10244,,
10309,10309,"NANCY République",,48.6883609,6.1765378,,,1,,,
45592,5401705A,"NANCY République",,48.6886719,6.1766971,,,0,10309,,
45593,5401706A,"NANCY République",,48.6879499,6.1762481,,,0,10309,,
45594,5401707A,"NANCY République",,48.6884609,6.1766681,,,0,10309,,
10328,10328,"Gare d'Audun-le-Roman",,49.3669516,5.890928,,,1,,,
44561,5400037A,"AUDUN-LE-ROMAN Gare",,49.3672183,5.8900041,,,0,10328,,
10334,10334,"Place Thiers",,48.9011984,6.0515052,,,1,,,
45639,5401772A,"PONT-A-MOUSSON URBAIN Place Thiers",,48.9011662,6.0514211,,,0,10334,,
45640,5401773A,"PONT-A-MOUSSON URBAIN Place Thiers",,48.9013112,6.0515811,,,0,10334,,
10349,10349,"THIEBAUMENIL Mairie",,48.5795654,6.6224025,,,1,,,
45179,5401138A,"THIEBAUMENIL Mairie",,48.5795589,6.622314,,,0,10349,,
45180,5401139A,"THIEBAUMENIL Mairie",,48.5795719,6.622491,,,0,10349,,
10419,10419,"ABAUCOURT Mairie",,48.8963542,6.2585121,,,1,,,
45219,5401189A,"ABAUCOURT Mairie",,48.8963542,6.2585121,,,0,10419,,
10420,10420,"ABONCOURT Aux Quatre Vents",,48.3560199,5.9691721,,,1,,,
45801,5401991A,"ABONCOURT Aux Quatre Vents",,48.3560199,5.9691721,,,0,10420,,
10423,10423,"AFFRACOURT Sainte Libaire",,48.4619754,6.1713455,,,1,,,
45220,5401191A,"AFFRACOURT Sainte Libaire",,48.4618969,6.171266,,,0,10423,,
45221,5401192A,"AFFRACOURT Sainte Libaire",,48.4620539,6.171425,,,0,10423,,
10432,10432,"Centre",,48.5487939,5.9101606,,,1,,,
45805,5401997A,"ALLAIN Centre",,48.5486679,5.9101671,,,0,10432,,
45806,5401998A,"ALLAIN Centre / abri",,48.5489199,5.9101541,,,0,10432,,
10434,10434,"ALLAIN Les Herbues",,48.5411309,5.9042581,,,1,,,
46003,5402451A,"ALLAIN Les Herbues",,48.5409469,5.9042771,,,0,10434,,
46004,5402452A,"ALLAIN Les Herbues",,48.5413149,5.9042391,,,0,10434,,
10440,10440,"AMANCE Ecole",,48.7543529,6.280656,,,1,,,
45226,5401199A,"AMANCE Ecole",,48.7543529,6.280656,,,0,10440,,
10441,10441,"AMANCE Fontaine",,48.7557329,6.287414,,,1,,,
45227,5401200A,"AMANCE Fontaine",,48.7557329,6.287414,,,0,10441,,
10442,10442,"CHAMPENOUX - CHAMPENOUX INRA",,48.7520979,6.339897,,,1,,,
45298,5401308A,"CHAMPENOUX - CHAMPENOUX INRA",,48.7520979,6.339897,,,0,10442,,
10443,10443,"AMANCE La Porte en Bas",,48.7541724,6.2760775,,,1,,,
45224,5401197A,"AMANCE La Porte en Bas",,48.7542279,6.27602,,,0,10443,,
45225,5401198A,"AMANCE La Porte en Bas",,48.7541169,6.276135,,,0,10443,,
10444,10444,"AMENONCOURT TER Eglise",,48.6276699,6.7890765,,,1,,,
44795,5400651A,"AMENONCOURT TER Eglise",,48.6276609,6.78894,,,0,10444,,
44796,5400652A,"AMENONCOURT TER Eglise",,48.6276789,6.789213,,,0,10444,,
10446,10446,"ANCERVILLER Ecole",,48.5321294,6.8352065,,,1,,,
44797,5400653A,"ANCERVILLER Ecole",,48.5321499,6.83515,,,0,10446,,
44798,5400654A,"ANCERVILLER Ecole",,48.5321089,6.835263,,,0,10446,,
10447,10447,"ANCERVILLER Le Hameau",,48.5440959,6.835877,,,1,,,
44801,5400657A,"ANCERVILLER Le Hameau",,48.5440959,6.835877,,,0,10447,,
10452,10452,"ANGOMONT Mairie",,48.5156514,6.946999,,,1,,,
44802,5400658A,"ANGOMONT Mairie",,48.5156459,6.947168,,,0,10452,,
44803,5400659A,"ANGOMONT Mairie",,48.5156569,6.94683,,,0,10452,,
10455,10455,"ANTHELUPT Centre",,48.6086759,6.412909,,,1,,,
44804,5400661A,"ANTHELUPT Centre",,48.6086759,6.412909,,,0,10455,,
10457,10457,"ARMAUCOURT Mairie",,48.8158684,6.304702,,,1,,,
45228,5401201A,"ARMAUCOURT Mairie",,48.8157669,6.304642,,,0,10457,,
45229,5401202A,"ARMAUCOURT Mairie",,48.8159699,6.304762,,,0,10457,,
10463,10463,"ARRAYE-ET-HAN Centre",,48.8388782,6.2913521,,,1,,,
45230,5401203A,"ARRAYE-ET-HAN Centre",,48.8388782,6.2913521,,,0,10463,,
10467,10467,"ARRAYE-ET-HAN HAN SUR SEILLE - Ecole",,48.8318992,6.327874,,,1,,,
45231,5401205A,"ARRAYE-ET-HAN HAN SUR SEILLE - Ecole",,48.8318992,6.327874,,,0,10467,,
10479,10479,"Poste",,49.2116069,5.9750977,,,1,,,
44557,5400026A,"AUBOUE Poste",,49.2117092,5.9749771,,,0,10479,,
44558,5400027A,"AUBOUE Poste",,49.2116422,5.9751521,,,0,10479,,
10480,10480,"Eglise / Mairie",,49.369904,5.8952051,,,1,,,
44559,5400035A,"AUDUN-LE-ROMAN Eglise",,49.3699233,5.8951421,,,0,10480,,
44560,5400036A,"AUDUN-LE-ROMAN Eglise",,49.3699093,5.8953301,,,0,10480,,
10481,10481,"AUTREPIERRE Fontaine",,48.6109699,6.8007825,,,1,,,
44808,5400674A,"AUTREPIERRE Fontaine",,48.6109589,6.8007,,,0,10481,,
44809,5400675A,"AUTREPIERRE Fontaine",,48.6109809,6.800865,,,0,10481,,
10488,10488,"AZELOT Fontaine au Boucs",,48.5870559,6.2328,,,1,,,
45237,5401226A,"AZELOT Fontaine au Boucs",,48.5870559,6.2328,,,0,10488,,
10491,10491,"AZERAILLES Salle des Fêtes",,48.4877009,6.6948085,,,1,,,
44814,5400683A,"AZERAILLES Salle des Fêtes",,48.4874129,6.694943,,,0,10491,,
44815,5400684A,"AZERAILLES Salle des Fêtes",,48.4879889,6.694674,,,0,10491,,
10492,10492,"BACCARAT Badménil",,48.4497074,6.714047,,,1,,,
44821,5400690A,"BACCARAT Badménil",,48.4498349,6.713853,,,0,10492,,
44822,5400691A,"BACCARAT Badménil",,48.4495799,6.714241,,,0,10492,,
10503,10503,"BADONVILLER Collège Emile Fournier / Ecoles",,48.5002899,6.893386,,,1,,,
44833,5400705A,"BADONVILLER Collège Emile Fournier / Ecoles",,48.5002899,6.893386,,,0,10503,,
10507,10507,"BADONVILLER Square",,48.4981089,6.890676,,,1,,,
44831,5400703A,"BADONVILLER Square",,48.4979539,6.890461,,,0,10507,,
44832,5400704A,"BADONVILLER Square",,48.4982639,6.890891,,,0,10507,,
10508,10508,"BAGNEUX Rue de la Deuille",,48.5576984,5.8816366,,,1,,,
45818,5402018A,"BAGNEUX Rue de la Deuille",,48.5576619,5.8816751,,,0,10508,,
45819,5402019A,"BAGNEUX Rue de la Deuille",,48.5577349,5.8815981,,,0,10508,,
10509,10509,"BAINVILLE-AUX-MIROIRS Ecole",,48.4389849,6.2769555,,,1,,,
45240,5401229A,"BAINVILLE-AUX-MIROIRS Ecole",,48.4389999,6.276933,,,0,10509,,
46054,5403212A,"BAINVILLE-AUX-MIROIRS Ecole",,48.4389699,6.276978,,,0,10509,,
10510,10510,"BAINVILLE-AUX-MIROIRS Lavoir",,48.4391329,6.279141,,,1,,,
45238,5401227A,"BAINVILLE-AUX-MIROIRS Lavoir",,48.4391169,6.279228,,,0,10510,,
45239,5401228A,"BAINVILLE-AUX-MIROIRS Lavoir",,48.4391489,6.279054,,,0,10510,,
10514,10514,"BARBAS Grande rue",,48.5735809,6.84706,,,1,,,
44835,5400707A,"BARBAS Grande rue",,48.5735289,6.847002,,,0,10514,,
44836,5400708A,"BARBAS Grande rue",,48.5736329,6.847118,,,0,10514,,
10516,10516,"BARBONVILLE Croix de Mission",,48.5554819,6.345115,,,1,,,
44837,5400710A,"BARBONVILLE Croix de Mission",,48.5554819,6.345115,,,0,10516,,
10518,10518,"BARBONVILLE Rue Hackard",,48.5531429,6.343433,,,1,,,
44838,5400711A,"BARBONVILLE Rue Hackard",,48.5531429,6.343433,,,0,10518,,
10523,10523,"BASLIEUX Doncourt cités",,49.4438243,5.7357081,,,1,,,
46107,5404248A,"BASLIEUX Doncourt cités",,49.4438243,5.7357081,,,0,10523,,
10525,10525,"BATHELEMONT Mairie",,48.6916369,6.525013,,,1,,,
44839,5400715A,"BATHELEMONT Mairie",,48.6916369,6.525013,,,0,10525,,
10527,10527,"BATTIGNY La Cour",,48.4485749,5.9806681,,,1,,,
45824,5402026A,"BATTIGNY La Cour",,48.4485749,5.9806681,,,0,10527,,
10528,10528,"BAUZEMONT Abri Centre",,48.6730319,6.527532,,,1,,,
44840,5400717A,"BAUZEMONT Abri Centre",,48.6730319,6.527532,,,0,10528,,
10529,10529,"BAYON Collège Euron / EP Dolto",,48.4764939,6.315143,,,1,,,
44842,5400719A,"BAYON Collège Euron / EP Dolto",,48.4764939,6.315143,,,0,10529,,
10530,10530,"BAYON Place du Château",,48.4760879,6.312928,,,1,,,
44841,5400718A,"BAYON Place du Château",,48.4760879,6.312928,,,0,10530,,
10532,10532,"BAYONVILLE-SUR-MAD Méville",,49.0143942,5.9910716,,,1,,,
45826,5402028A,"BAYONVILLE-SUR-MAD Méville",,49.0140272,5.9921871,,,0,10532,,
45827,5402029A,"BAYONVILLE-SUR-MAD Méville",,49.0147612,5.9899561,,,0,10532,,
10534,10534,"BAZAILLES 12 Grand Rue/Cabine Telephonique",,49.4087463,5.7667581,,,1,,,
44564,5400072A,"BAZAILLES 12 Grand Rue/Cabine Telephonique",,49.4088063,5.7668051,,,0,10534,,
44565,5400073A,"BAZAILLES 12 Grand Rue/Cabine Telephonique",,49.4086863,5.7667111,,,0,10534,,
10535,10535,"BEAUMONT La Croisée",,48.8524542,5.7891671,,,1,,,
46042,5403190A,"BEAUMONT La Croisée",,48.8523682,5.7890841,,,0,10535,,
46043,5403191A,"BEAUMONT La Croisée",,48.8525402,5.7892501,,,0,10535,,
10537,10537,"BELLEAU Ecole",,48.8303692,6.1808876,,,1,,,
45245,5401234A,"BELLEAU Ecole",,48.8303252,6.1809931,,,0,10537,,
45246,5401235A,"BELLEAU Ecole",,48.8304132,6.1807821,,,0,10537,,
10538,10538,"BELLEAU Lixières Abri",,48.8545402,6.1987731,,,1,,,
45250,5401239A,"BELLEAU Lixières Abri",,48.8545402,6.1987731,,,0,10538,,
10539,10539,"BELLEAU Manoncourt Abri",,48.8764122,6.1967331,,,1,,,
45251,5401240A,"BELLEAU Manoncourt Abri",,48.8764122,6.1967331,,,0,10539,,
10543,10543,"BELLEAU Route de Sivry",,48.8298639,6.1892956,,,1,,,
45247,5401236A,"BELLEAU Route de Sivry",,48.8298589,6.1894861,,,0,10543,,
45248,5401237A,"BELLEAU Route de Sivry",,48.8298689,6.1891051,,,0,10543,,
10544,10544,"BELLEAU Serrières Centre",,48.8428452,6.1874591,,,1,,,
45249,5401238A,"BELLEAU Serrières Centre",,48.8428452,6.1874591,,,0,10544,,
10546,10546,"La Forêt",,48.8168381,6.101213,,,1,,,
45252,5401246A,"BELLEVILLE La Forêt",,48.8168899,6.1011791,,,0,10546,,
45253,5401247A,"BELLEVILLE La Forêt",,48.8167609,6.1013211,,,0,10546,,
10547,10547,"La Poste",,48.8181482,6.0964172,,,1,,,
45254,5401248A,"BELLEVILLE La Poste",,48.8179679,6.0967461,,,0,10547,,
45255,5401249A,"BELLEVILLE La Poste",,48.8183959,6.0958581,,,0,10547,,
10548,10548,"BENAMENIL Collège",,48.5686909,6.671887,,,1,,,
44848,5400726A,"BENAMENIL Collège",,48.5686909,6.671887,,,0,10548,,
10550,10550,"BENNEY Le Centre",,48.5136639,6.218857,,,1,,,
45256,5401251A,"BENNEY Le Centre",,48.5135759,6.219109,,,0,10550,,
45257,5401252A,"BENNEY Le Centre",,48.5137519,6.218605,,,0,10550,,
10552,10552,"Mairie",,48.8429677,5.8441311,,,1,,,
45828,5402032A,"BERNECOURT Mairie",,48.8429092,5.8441281,,,0,10552,,
45829,5402033A,"BERNECOURT Mairie / Ecole",,48.8430262,5.8441341,,,0,10552,,
10554,10554,"BERTRAMBOIS La Forêt",,48.5974649,6.988426,,,1,,,
44849,5400727A,"BERTRAMBOIS La Forêt",,48.5974649,6.988426,,,0,10554,,
10555,10555,"BERTRAMBOIS Place de l'Eglise",,48.6049459,6.985289,,,1,,,
44851,5400729A,"BERTRAMBOIS Place de l'Eglise",,48.6049459,6.985289,,,0,10555,,
10582,10582,"BLAINVILLE-SUR-L'EAU Place de Lorraine",,48.5554509,6.408953,,,1,,,
44865,5400743A,"BLAINVILLE-SUR-L'EAU Place de Lorraine",,48.5554849,6.409023,,,0,10582,,
44866,5400744A,"BLAINVILLE-SUR-L'EAU Place de Lorraine",,48.5554169,6.408883,,,0,10582,,
10587,10587,"BLEMEREY Mairie",,48.5824644,6.7363515,,,1,,,
44874,5400754A,"BLEMEREY Mairie",,48.5824269,6.736546,,,0,10587,,
44875,5400755A,"BLEMEREY Mairie",,48.5825019,6.736157,,,0,10587,,
10588,10588,"BLENOD-LES-PONT-A-MOUSSON Avenue Victor Claude",,48.8797497,6.0545116,,,1,,,
45259,5401260A,"BLENOD-LES-PONT-A-MOUSSON Avenue Victor Claude",,48.8800362,6.0542211,,,0,10588,,
45260,5401261A,"BLENOD-LES-PONT-A-MOUSSON Avenue Victor Claude",,48.8794632,6.0548021,,,0,10588,,
10595,10595,"BOISMONT Lavoir / Fontaine",,49.4058463,5.7383861,,,1,,,
44574,5400089A,"BOISMONT Lavoir / Fontaine",,49.4058463,5.7383861,,,0,10595,,
10596,10596,"MAINBOTTEL RN",,49.3983518,5.7488611,,,1,,,
44684,5400437A,"MERCY-LE-BAS - MERCY-LE-BAS MAINBOTTEL - route nationale",,49.3982933,5.7487491,,,0,10596,,
46200,5404710A,"MERCY-LE-BAS - MERCY-LE-BAS MAINBOTTEL  clefs des champs",,49.3984103,5.7489731,,,0,10596,,
10597,10597,"BOISMONT Route Nationale",,49.4047823,5.7412901,,,1,,,
44572,5400087A,"BOISMONT Route Nationale",,49.4047243,5.7414661,,,0,10597,,
44573,5400088A,"BOISMONT Route Nationale",,49.4048403,5.7411141,,,0,10597,,
10598,10598,"BONVILLER Abri primaire",,48.6347549,6.49621,,,1,,,
44878,5400759A,"BONVILLER Abri primaire",,48.6347549,6.49621,,,0,10598,,
10603,10603,"BORVILLE Fontaine",,48.4478879,6.39302,,,1,,,
44879,5400760A,"BORVILLE Fontaine",,48.4478879,6.39302,,,0,10603,,
10612,10612,"BOUXIERES-AUX-CHENES Calvaire",,48.7704789,6.265084,,,1,,,
45266,5401269A,"BOUXIERES-AUX-CHENES Calvaire",,48.7704789,6.265084,,,0,10612,,
10614,10614,"BOUXIERES-AUX-CHENES Ecuelle Lavoir",,48.7766909,6.268975,,,1,,,
45269,5401272A,"BOUXIERES-AUX-CHENES Ecuelle Lavoir",,48.7766909,6.268975,,,0,10614,,
10619,10619,"BOUXIERES-AUX-CHENES Sous Moulins",,48.7628747,6.2567597,,,1,,,
45272,5401276A,"BOUXIERES-AUX-CHENES Sous Moulins",,48.7627959,6.2567841,,,0,10619,,
45273,5401277A,"BOUXIERES-AUX-CHENES Sous Moulins",,48.7629536,6.2567353,,,0,10619,,
10628,10628,"BREMONCOURT Mairie Ecole",,48.4880894,6.35273,,,1,,,
44882,5400763A,"BREMONCOURT Mairie Ecole",,48.4880699,6.352776,,,0,10628,,
44883,5400764A,"BREMONCOURT Mairie Ecole",,48.4881089,6.352684,,,0,10628,,
10633,10633,"Hôpital Maillot",,49.2570188,5.9351626,,,1,,,
44580,5400111A,"VAL DE BRIEY Hôpital Maillot/ L.Bertrand",,49.2569313,5.9350851,,,0,10633,,
44581,5400112A,"VAL DE BRIEY Hôpital Maillot/ L.Bertrand",,49.2568733,5.9352601,,,0,10633,,
10634,10634,"Raymond Mondon ",,49.24974,5.9421038,,,1,,,
44582,5400113A,"VAL DE BRIEY Raymond Mondon",,49.2496903,5.9420671,,,0,10634,,
44583,5400114A,"VAL DE BRIEY Raymond Mondon",,49.2497903,5.9420041,,,0,10634,,
10637,10637,"BRIN-SUR-SEILLE Pharmacie",,48.7752159,6.3610375,,,1,,,
45279,5401287A,"BRIN-SUR-SEILLE Pharmacie",,48.7753559,6.360863,,,0,10637,,
45280,5401288A,"BRIN-SUR-SEILLE Pharmacie",,48.7750759,6.361212,,,0,10637,,
10638,10638,"BRIN-SUR-SEILLE Pont de Lajus",,48.7822384,6.354257,,,1,,,
45283,5401291A,"BRIN-SUR-SEILLE Pont de Lajus",,48.7822639,6.354306,,,0,10638,,
45284,5401292A,"BRIN-SUR-SEILLE Pont de Lajus",,48.7822129,6.354208,,,0,10638,,
10640,10640,"BRIN-SUR-SEILLE St Jean Fontaine",,48.7867774,6.352594,,,1,,,
45285,5401294A,"BRIN-SUR-SEILLE St Jean Fontaine",,48.7867969,6.352541,,,0,10640,,
45286,5401295A,"BRIN-SUR-SEILLE St Jean Fontaine",,48.7867579,6.352647,,,0,10640,,
10642,10642,"BROUVILLE Rue de Griffonge",,48.4974019,6.7491945,,,1,,,
44884,5400765A,"BROUVILLE Rue de Griffonge",,48.4973669,6.749158,,,0,10642,,
44885,5400766A,"BROUVILLE Rue de Griffonge",,48.4974369,6.749231,,,0,10642,,
10645,10645,"BUISSONCOURT Eglise Saint-Martin",,48.6766479,6.343775,,,1,,,
45287,5401296A,"BUISSONCOURT Eglise Saint-Martin",,48.6766479,6.343775,,,0,10645,,
10647,10647,"BURES Mairie",,48.6941259,6.575876,,,1,,,
44886,5400768A,"BURES Mairie",,48.6941259,6.575876,,,0,10647,,
10648,10648,"BURIVILLE Eglise",,48.5392669,6.708801,,,1,,,
44887,5400771A,"BURIVILLE Eglise",,48.5392669,6.708801,,,0,10648,,
10649,10649,"BURTHECOURT-AUX-CHENES A la Fontaine",,48.5852339,6.247479,,,1,,,
45288,5401298A,"BURTHECOURT-AUX-CHENES A la Fontaine",,48.5852339,6.247479,,,0,10649,,
10651,10651,"CEINTREY Groupe Scolaire",,48.5243074,6.1604587,,,1,,,
45289,5401299A,"CEINTREY Groupe Scolaire",,48.5242679,6.160564,,,0,10651,,
45290,5401300A,"CEINTREY Groupe Scolaire",,48.5243639,6.160339,,,0,10651,,
10652,10652,"CERVILLE Ecole Haut",,48.6913769,6.311158,,,1,,,
45295,5401305A,"CERVILLE Ecole Haut",,48.6913769,6.311158,,,0,10652,,
10653,10653,"CERVILLE Grande Rue",,48.6960349,6.311848,,,1,,,
45292,5401302A,"CERVILLE Grande Rue",,48.6959919,6.311628,,,0,10653,,
45293,5401303A,"CERVILLE Grande Rue",,48.6960779,6.312068,,,0,10653,,
10655,10655,"CHAMBLEY-BUSSIERES BUSSIERES",,49.0520182,5.9223611,,,1,,,
44584,5400130A,"CHAMBLEY-BUSSIERES BUSSIERES",,49.0520382,5.9224511,,,0,10655,,
44585,5400131A,"CHAMBLEY-BUSSIERES BUSSIERES",,49.0519982,5.9222711,,,0,10655,,
10660,10660,"CHAMPENOUX Amezule",,48.7422499,6.350632,,,1,,,
45296,5401306A,"CHAMPENOUX Amezule",,48.7421839,6.350573,,,0,10660,,
45297,5401307A,"CHAMPENOUX Amezule",,48.7423159,6.350691,,,0,10660,,
10662,10662,"CHAMPENOUX St Bathélémy",,48.7411244,6.3438905,,,1,,,
45299,5401309A,"CHAMPENOUX St Bathélémy",,48.7410929,6.343902,,,0,10662,,
45300,5401310A,"CHAMPENOUX St Bathélémy",,48.7411559,6.343879,,,0,10662,,
10665,10665,"CHAOUILLEY Mairie / Ecole",,48.4392324,6.0678636,,,1,,,
45307,5401324A,"CHAOUILLEY Mairie / Ecole",,48.4391279,6.0678401,,,0,10665,,
